gene.name	log2fc	fdr	padj
57  B3	-0.049659813	73.9382584	0.017863587
57  B5	0.401678573	16.23615542	0.254478611
57  B5	0.428563616	12.18026725	0.091328481
57  C10	-0.470020388	15.18195312	0.689155768
57  C10	-0.391383686	23.93650393	0.320636412
57  C7	0.102225773	76.50788441	0.864196132
57  C7	0.176577762	70.87680816	0.509288036
57  D11	0.296705809	45.82410974	1
57  D11	0.249300116	44.78564618	0.754175899
57  D12	-0.081048904	74.24925617	1
57  D12	-0.280836338	45.83644529	1
57  D3	-0.105122938	70.6598166	0.671042048
57  D3	-0.113217918	70.09865673	1
57  D5	0.234233464	78.14506573	0.941641768
57  D5	-0.002005516	78.33226526	1
57  E4	-0.088419325	70.67948741	0.861819712
57  E4	0.015266227	77.7625168	0.816538455
57  F3	-0.349574693	33.43877409	0.915224647
57  F3	-0.240978104	50.96224125	0.678212465
57  G1	-0.096855876	55.46888608	0.643850578
57  G1	0.221361604	74.90546271	0.037151571
57  G4	-0.101935913	73.78833762	0.093018306
57  G4	-0.016341722	78.25465599	0.840382972
57  G9	-0.299642566	41.83633219	0.252397881
57  G9	-0.352599691	31.78398937	0.132253744
57  H1	0.373241412	30.83605805	0.975186132
57  H1	0.288203823	40.43670965	0.791459512
57  H10	0.420551286	20.51952652	1
57  H10	0.495008805	13.87052166	0.503081126
57  H11	0.581195714	1.458724489	0.530580801
57  H11	0.552271479	3.352669607	0.883167946
6  D5	-1.16340238	0	1
6  D5	-1.118774917	0	1
7  A1	-0.530313556	3.053989965	0.171477715
7  A1	-0.450258645	11.43930688	0.611195463
7  A4	-0.528716353	11.89379344	0.662233303
7  A4	-0.350589331	30.21713633	0.764117784
7  A6	-0.043596548	76.80863215	0.405174024
7  A6	-0.026762035	77.47591062	1
7  A8	-0.191636909	59.14486395	0.849261681
7  A8	-0.199669357	56.70115358	1.09467E-05
7  B10	0.371026502	21.76264059	0.344791167
7  B10	0.410231404	15.18683873	1
7  B2	0.07368362	74.01272622	1
7  B2	0.086878098	74.29076075	0.849261681
7  B4	-0.636179836	0	0.346857567
7  B4	-0.698479878	0.069870895	1
7  B7	0.329947122	38.7257498	0.871741269
7  B7	0.373023574	30.60769176	0.724784835
7  C8	-0.033175725	78.32223455	0.563881065
7  C8	0.013264391	78.00616644	1
7  D12	0.13850899	70.51319989	0.56394325
7  D12	0.419125344	37.57566703	0.001005875
7  D2	1.154668252	0	0.292592116
7  D2	1.247025789	0	0.036707813
7  D6	-0.027679788	76.16742643	1
7  D6	-0.102142078	71.23768049	1
7  E11	-0.253916429	47.92014701	0.437890507
7  E11	-0.134125524	41.68764527	0.147529157
7  E12	-0.127033269	68.01746007	0.207445992
7  E12	-0.043752143	76.81578486	0.777316564
7  E8	-0.271163644	48.51202718	0.636677695
7  E8	-0.275405421	47.5798871	0.997342894
7  F11	-0.14495153	60.73765175	1
7  F11	-0.257344715	48.49219346	0.814419302
7  F3	0.288581185	40.25227555	1
7  F3	0.323446417	38.60919231	0.624121539
7  F7	-0.000390408	77.54903757	0.145917742
7  F7	-0.122002136	71.22223796	0.568522725
7  G5	0.095211845	70.78991797	0.011446154
7  G5	0.032433894	77.12888199	1
7  H2	0.059348286	77.63492081	0.297972515
7  H2	-0.085811462	74.25546208	0.977701267
7  H5	0.343900593	20.90233084	0.99735286
7  H5	0.305755186	35.74186068	0.8351099
74  A11	-1.791988541	0.112030443	1
74  A11	-1.788521781	0.111077017	0.81159406
74  A3	0.162863007	56.14066654	0.763751771
74  A3	0.128957585	63.94851236	0.261202902
74  A6	1.619290477	0	1
74  A6	0.828955012	0	1
76  A6	0.743604905	0	0.884802973
76  A6	0.834323237	0	0.484620743
76  B8	0.027560535	77.74502273	0.911995388
76  B8	0.051636332	76.67162364	0.883310736
78  C1	-0.307454237	33.0542328	0.904893745
78  C1	-0.334284426	29.46840141	0.139984229
78  H12	-0.131708158	67.75417429	0.661177554
78  H12	-0.171029917	63.94796499	0.47963597
78  H2	0.010209195	77.72998608	0.505816528
78  H2	0.276502722	76.35943734	0.845781704
78  H4	-0.206096894	58.07665696	0.313546598
78  H4	-0.153657628	66.46355334	0.378431399
78  H6	0.246432504	67.71801875	0.183784005
78  H6	0.127094984	68.71820738	0.963284508
78  H7	0.364514936	46.19576931	0.469922175
78  H7	-0.022672437	77.15711592	1
PSN0002	2.142676604	0.073393968	0.824902684
PSN0002	2.148045942	0.088020182	0.98452491
PSN0002	1.959819047	0	1
PSN0002	2.022665668	0	1
PSN0002	2.353989935	0.104262714	0.960573534
PSN0002	2.390403026	0.109960656	0.814419302
PSN0002	2.546532724	0.060653773	0.422989738
PSN0002	2.50253962	0.075927755	1
PSN0002	1.756953247	0	0.957429845
PSN0002	1.815227078	0	0.127761748
PSN0002	2.203385949	0.102136302	1
PSN0002	2.25667127	0.108852246	1
PSN0002	2.053701663	0.043786139	0.642419916
PSN0002	2.082041727	0.060358333	0.407679026
PSN0002	1.85795665	0	0.272665037
PSN0002	1.844462247	0	0.985331285
PSN0002	2.30684945	0.109681153	0.567415014
PSN0002	2.325076893	0.105519673	1
PSN0002	1.549438824	0	0.79080436
PSN0002	1.546232133	0	0.789394656
PSN0002	1.744548429	0	0.636672023
PSN0002	1.891158154	0	0.648386207
PSN0002	1.886532276	0.009721704	0.917382016
PSN0002	1.898146763	0.015272461	0.664819874
PSN0002	1.802244249	0	0.032626461
PSN0002	1.817783398	0	0.574686201
PSN0002	2.320943091	0.106361468	0.673797653
PSN0002	2.320831472	0.105795797	0.237994769
PSN0002	2.313764779	0.103254964	0.53394977
PSN0002	2.313086243	0.109474494	0.573229155
PSN0002	1.953175245	0.005401812	0.8402309
PSN0002	2.007035256	0.040103621	0.708214884
PSN0002	2.308734769	0.100496479	0.670392744
PSN0002	2.326774413	0.109629238	0.097378595
PSN0002	1.755624239	0	0.855624201
PSN0002	1.623093653	0	0.23574619
PSN0002	1.906723226	0	1
PSN0002	1.909055095	0	0.480093551
PSN0002	2.094853681	0.092097658	1
PSN0002	2.108250492	0.082044605	0.172978612
PSN0002	1.967390117	0	0.325301895
PSN0002	1.977782114	0.003658992	0.379068673
PSN0002	0.088889434	74.62287463	0.645534306
PSN0002	0.08222256	73.24071028	0.975186132
PSN0002	2.304615168	0.109913548	1
PSN0002	2.381677605	0.099284822	0.99456575
PSN0002	1.911332103	0	0.910704745
PSN0002	1.9570872	0	0.454222616
PSN0002	1.901338228	0	1
PSN0002	1.899192312	0	0.209643135
PSN0002	2.183963255	0.106090422	0.382223866
PSN0002	2.207799025	0.103080671	0.913083967
PSN0002	1.62121052	0	0.002526373
PSN0002	1.589035166	0	1
PSN0002	1.863935465	0	0.973098841
PSN0002	1.8577658	0	0.871824715
PSN0002	2.070490062	0.055932738	0.968828877
PSN0002	2.095911771	0.041550643	0.99894047
PSN0002	2.072729404	0.077504007	0.71878197
PSN0002	2.074692377	0.077998503	0.110135059
PSN0002	2.193486033	0.096152565	0.973967454
PSN0002	2.237488669	0.108951703	1
PSN0002	2.007293969	0.034426622	0.38863003
PSN0002	2.047522711	0.066185464	0.407638021
PSN0002	2.277733671	0.106863256	1
PSN0002	2.235426217	0.099525747	0.918549249
PSN0002	1.899404236	0	0.172301506
PSN0002	2.003051551	0.002462925	0.901604463
PSN0002	2.373988786	0.105191502	0.821718582
PSN0002	2.34327598	0.107202446	1
PSN0002	2.379000168	0.109826028	0.169391594
PSN0002	2.428697944	0.105029181	1
PSN0002	2.293339789	0.107793966	1
PSN0002	2.293127692	0.101407626	9.66856E-05
PSN0002	1.900914178	0	0.004864328
PSN0002	1.871538727	0	0.842392885
PSN0002	1.792315859	0	0.527064216
PSN0002	1.76251657	0	0.976115677
PSN0002	2.152762812	0.094981707	0.131359425
PSN0002	2.157990356	0.10122172	0.847987641
PSN0002	2.266610142	0.109962963	0.5510322
PSN0002	2.302010413	0.109741077	0.776899074
PSN0002	2.091005452	0.057724296	0.589017524
PSN0002	2.061669813	0.044086849	0.292451272
PSN0002	2.050278876	0.036991583	0.719432234
PSN0002	2.005866005	0.007715544	0.080966521
PSN0002	2.278732559	0.106400192	1
PSN0002	2.237976562	0.099687393	0.940662596
PSN0002	2.232938991	0.091582546	0.672309984
PSN0002	2.263143459	0.080080338	0.426746507
PSN0002	1.905607803	0	0.386640004
PSN0002	1.890120463	0	1
PSN0002	2.259074811	0.109294982	0.434275489
PSN0002	2.254644807	0.109058416	0.708214884
PSN0002	1.94605293	0.011076911	0.657215299
PSN0002	1.993690085	0.017906545	0.976210978
PSN0002	2.398924372	0.082965712	0.124049612
PSN0002	2.397446901	0.087513198	1
PSN0002	2.190809988	0.108604666	0.555423789
PSN0002	2.312187926	0.073919943	0.698042282
PSN0002	1.924059185	0	1
PSN0002	1.878131163	0	1
PSN0002	1.913341324	0	0.930647194
PSN0002	1.903494282	0	0.809247093
PSN0002	2.37974609	0.109930649	0.645534306
PSN0002	2.327096924	0.082547863	1
PSN0002	2.457419377	0.087182198	0.284588733
PSN0002	2.459057851	0.088545111	1
PSN0002	2.284963868	0.107698534	0.816638773
PSN0002	2.292780609	0.109974152	0.753610941
PSN0002	1.669483473	0	0.931978318
PSN0002	1.687161623	0	0.194092294
PSN0002	2.116012894	0.02925401	0.892381655
PSN0002	2.195903778	0.060915581	0.944176734
PSN0002	1.795141548	0	0.674280093
PSN0002	1.83310746	0	0.733903136
PSN0002	2.378593484	0.109268273	1
PSN0002	2.569818912	0.05848503	0.003931499
PSN0006	-0.423403327	14.54581069	0.970126456
PSN0006	-0.389223471	20.17372526	0.866128129
PSN0006	-0.288650623	37.70345735	0.434275489
PSN0006	-0.291803983	37.04997675	1
PSN0006	-0.298136676	36.47598884	1
PSN0006	-0.285951272	39.52802091	1
PSN0006	-0.379012001	21.00743189	0.985382513
PSN0006	-0.315322011	33.24036246	0.635759763
PSN0006	-0.288861836	36.68853097	1
PSN0006	-0.249900214	42.58491332	1
PSN0006	-0.409793902	17.07863147	0.999114045
PSN0006	-0.384652888	21.43017441	0.963681959
PSN0006	-0.352752393	24.60401782	1
PSN0006	-0.381176437	19.84135011	1
PSN0006	-0.27353326	41.24337976	1
PSN0006	-0.314696081	31.40231406	0.849471742
PSN0006	-0.295434323	34.97623534	1
PSN0006	-0.267416896	40.33461069	1
PSN0006	-0.32323524	30.92740359	0.231159594
PSN0006	-0.331881928	30.58419698	0.765846571
PSN0006	-0.285860646	38.21173436	0.825135621
PSN0006	-0.274647822	39.25176814	0.491083279
PSN0006	-0.326841727	28.85124667	0.805710297
PSN0006	-0.301060255	34.21563917	0.478178434
PSN0006	-0.407369405	15.49459878	0.848031596
PSN0006	-0.420035971	14.3111685	0.016286654
PSN0006	-0.271802714	40.09252751	0.957013144
PSN0006	-0.311790449	31.66408952	0.189785857
PSN0006	-0.42752222	16.07016047	0.134459859
PSN0006	-0.385928799	22.90851483	0.259654025
PSN0006	-0.382882056	21.25180666	0.546548694
PSN0006	-0.440009645	13.27396453	0.070024054
PSN0006	-0.30799918	38.93527408	0.908945043
PSN0006	-0.28318371	43.60489761	0.256392474
PSN0006	-0.327073226	30.11907901	1
PSN0006	-0.349782473	27.08195429	0.393621217
PSN0006	-0.412725289	18.25365286	0.7315857
PSN0006	-0.421661299	17.8491345	1
PSN0006	-0.265087356	39.9621824	0.751170067
PSN0006	-0.224108208	49.0490499	0.708214884
PSN0006	-0.252813634	44.13395157	0.946969522
PSN0006	-0.295653669	37.23073718	0.98452491
PSN0006	-0.239509074	49.88229066	0.713428629
PSN0006	-0.245455138	48.67710688	0.767003947
PSN0006	-0.278575438	38.54995917	0.486006435
PSN0006	-0.289979908	36.53446203	0.931978318
PSN0006	-0.280332071	39.62221993	0.926033784
PSN0006	-0.285684454	37.80158145	0.260381098
PSN0006	-0.305172028	37.84207783	0.951854214
PSN0006	-0.32254349	33.41495451	0.892381655
PSN0006	-0.349804081	26.44946946	0.991534115
PSN0006	-0.364674042	23.85253878	0.952066819
PSN0006	-0.323892812	34.81669487	0.833477656
PSN0006	-0.280639308	41.91741693	0.348204515
PSN0013A	-0.650847193	0	0.920140339
PSN0013A	-0.679011441	0	0.368999255
PSN0013A	-0.086731705	75.36498798	0.180871399
PSN0013A	-0.118588603	70.68404659	0.970876802
PSN0013A	-0.182658358	55.59844168	0.747756043
PSN0013A	-0.133326016	60.86890206	0.595949037
PSN0013A	-1.438992412	0	0.035023612
PSN0013A	-1.520374461	0	0.894820771
PSN0013A	-1.189422104	0	0.922476185
PSN0013A	-1.091285917	0	1
PSN0013A	-1.475967097	0	0.728575995
PSN0013A	-1.4487106	0	0.184656583
PSN0013A	-1.418068231	0	1
PSN0013A	-1.342168293	0	0.980650452
PSN0013A	-1.535266941	0	0.342069715
PSN0013A	-1.532513925	0	0.885879086
PSN0013A	-1.661564074	0.108924299	0.846141935
PSN0013A	-1.655169369	0.106432717	1
PSN0013A	-1.571701987	0.060561753	0.952371245
PSN0013A	-1.528889672	0.045238454	0.801363949
PSN0013A	-1.323386945	0	0.851394035
PSN0013A	-1.572616453	0	0.714018049
PSN0013A	-1.605643782	0	0.931978318
PSN0013A	-1.603282357	0	0.050054063
PSN0013A	-1.698740841	0.112406684	0.728421578
PSN0013A	-1.649652924	0.102133876	0.032176208
PSN0013A	-1.88041409	0.107120946	0.885879086
PSN0013A	-1.924752208	0.101736059	1
PSN0013B	-0.232206931	53.64763938	0.014843564
PSN0013B	-0.178622089	62.38590639	1
PSN0021	0.843790835	0	8.05676E-05
PSN0021	0.824497805	0	0.720238332
PSN0021	1.033448776	0	0.895949082
PSN0021	1.082034903	0	0.80362735
PSN0021	0.887160584	0	0.922254079
PSN0021	0.821693564	0	1.34574E-06
PSN0021	1.211272436	0	0.86091169
PSN0021	1.265950298	0	0.242616292
PSN0021	0.762581254	0	0.347213124
PSN0021	0.787624392	0	0.000366629
PSN0021	1.047154375	0	1
PSN0021	1.075610376	0	0.507216796
PSN0023	-0.429724623	16.06260466	1
PSN0023	-0.445481911	13.64367796	0.893445288
PSN0023	-0.545452731	6.046839497	0.77464086
PSN0023	-0.55463519	5.669397797	0.037033462
PSN0023	-0.486013991	11.01830558	0.880328965
PSN0023	-0.54971027	4.351671524	0.889958716
PSN0023	-0.748195899	0	0.011149356
PSN0023	-0.704837596	0	1
PSN0023	-0.45726982	13.70976111	0.478044968
PSN0023	-0.466505954	12.74089453	1
PSN0023	-0.60838122	0.95243489	1
PSN0023	-0.615146523	0.142524532	0.333827139
PSN0023	-0.597216988	4.717611957	1
PSN0023	-0.590620395	6.066722512	0.203356083
PSN0023	-0.537513504	5.40805381	0.79465265
PSN0023	-0.531913154	5.523824663	0.876204328
PSN0023	-0.735258478	0	1
PSN0023	-0.690629564	0	0.163325025
PSN0023	-0.58893739	2.607946686	1
PSN0023	-0.520891423	6.983624429	1
PSN0026	-1.196189699	0	1
PSN0026	-1.257919673	0	1
PSN0026	-1.121519586	0	0.825135621
PSN0026	-1.11494701	0	0.207439538
PSN0026	-1.259089312	0	0.792153325
PSN0026	-1.274582152	0	0.869359179
PSN0026	-1.182394715	0	0.92835462
PSN0026	-1.142219588	0	0.894385817
PSN0026	-0.920861776	0	0.557194503
PSN0026	-0.834930996	0	1
PSN0026	-1.221707572	0	0.407638021
PSN0026	-1.12240926	0	1
PSN0028	-1.035005192	0	0.883859122
PSN0028	-1.041858455	0	1
PSN0028	-1.106487005	0	0.152936306
PSN0028	-1.066519317	0	0.476239297
PSN0028	-1.010556595	0	0.021547857
PSN0028	-1.089647768	0	0.485918527
PSN0028	-1.156403503	0	0.965516912
PSN0028	-1.092276572	0	0.762647364
PSN0028	-1.085081054	0	1
PSN0028	-1.12035731	0	0.075701181
PSN0028	-0.995594076	0	0.751004724
PSN0028	-0.970739158	0	0.906314492
PSN0029a	0.901663229	0	0.499596919
PSN0029a	0.942621929	0	0.724692578
PSN0029a	0.986305864	0	0.512803162
PSN0029a	1.005806414	0	0.487121609
PSN0029a	0.907717934	0	0.663989089
PSN0029a	0.958182451	0	0.038071417
PSN0029a	1.240838298	0	0.643864464
PSN0029a	1.230699667	0	0.265165891
PSN0029a	1.007743119	0	0.255229564
PSN0029a	1.058746074	0	0.260510198
PSN0029b	1.066315151	0	0.384692418
PSN0029b	1.039631366	0	0.8106923
PSN0033	-1.154574684	0	0.277757286
PSN0033	-1.205605805	0	0.964614973
PSN0033	-1.196072358	0	0.279053128
PSN0033	-1.190064913	0	0.82974341
PSN0034	-0.29168204	32.4743144	1
PSN0034	-0.264697869	38.5882786	0.876809373
PSN0034	-0.013823156	77.58257403	0.880043021
PSN0034	-0.032958142	77.2800908	0.206700017
PSN0034	-0.073272555	74.88695894	0.008122685
PSN0034	-0.116866606	70.77517329	0.589642556
PSN0034	-0.391170631	21.65615544	0.072730295
PSN0034	-0.403320545	18.45339797	0.194092294
PSN0034	-0.139092991	64.49198972	0.902780078
PSN0034	-0.114100157	68.48853014	0.894461622
PSN0034	-0.288954297	39.61838648	1
PSN0034	-0.250528276	44.98785765	0.183784005
PSN0034	-0.050605406	75.81070511	0.111987871
PSN0034	-0.000576585	77.95684554	0.957193506
PSN0034	-0.038616218	77.43364068	0.988287242
PSN0034	-0.043835926	76.92397081	1
PSN0038	-0.454302433	18.5044394	1
PSN0038	-0.463249558	18.48192847	0.309905369
PSN0038	-0.625428064	5.014620749	0.67522014
PSN0038	-0.632276626	4.880714739	0.59159755
PSN0038	-0.365952248	24.85402023	0.778665475
PSN0038	-0.378705509	24.01685606	0.662439924
PSN0038	-0.565946479	11.68944969	0.931978318
PSN0038	-0.552359523	12.53886814	0.414660803
PSN0038	-0.605280384	7.791820049	0.945792313
PSN0038	-0.622849134	6.666678717	0.846991696
PSN0040	-0.397060434	16.28421565	0.866378321
PSN0040	-0.395889923	17.7817171	0.85147796
PSN0040	0.043531872	77.1572369	0.298551076
PSN0040	0.034652542	77.60528573	0.000676565
PSN0040	-0.072666893	74.95066464	0.000438041
PSN0040	-0.03762233	77.54809222	1
PSN0041	0.628411967	1.717775815	1
PSN0041	0.625569784	6.320871559	0.68292704
PSN0041	0.576456456	3.799948007	0.80362735
PSN0041	0.61907183	3.172821936	1
PSN0041	0.941983325	0	0.425285036
PSN0041	0.86431494	0	0.511614258
PSN0041	0.647051258	0.568149249	0.867668836
PSN0041	0.664648112	0	0.97589531
PSN0043	-0.409972903	18.89623056	0.73652218
PSN0043	-0.307607074	31.96474926	1
PSN0043	-0.309483391	33.5375246	0.358368114
PSN0043	-0.317916988	31.86614309	0.028176487
PSN0043	-0.247868043	49.56421578	0.656610189
PSN0043	-0.257726873	48.56035718	0.331336341
PSN0043	-0.535938819	4.133057699	0.154829958
PSN0043	-0.536227746	3.609330138	0.86704211
PSN0043	-0.355726327	27.17971195	0.002474178
PSN0043	-0.376535039	24.94671385	0.902546764
PSN0044	-0.918879996	0	0.976033327
PSN0044	-0.962527984	0	0.698925605
PSN0044	-0.764427246	0	0.577106933
PSN0044	-0.748277064	0	0.466436152
PSN0044	-0.867524181	0	1
PSN0044	-0.832469479	0	1
PSN0044	-0.911433619	0	0.836796896
PSN0044	-0.928577954	0	0.401004165
PSN0046	0.006246438	78.43039282	1
PSN0046	-0.005401072	78.48861959	1
PSN0046	-0.03138469	77.83075213	0.946192852
PSN0046	0.01362533	78.50360037	0.924069191
PSN0046	0.014191436	78.31642924	1
PSN0046	0.032072183	77.74449438	0.877013347
PSN0046	0.103086204	69.64874604	0.7333567
PSN0046	0.127628469	64.96802601	0.982375509
PSN0047	-1.824600826	0.079374885	0.935386806
PSN0047	-1.860865584	0.092481907	0.520863542
PSN0047	-2.059090951	0.091037843	0.009491803
PSN0047	-2.144401526	0.074835719	1
PSN0047	-2.20845654	0.041897026	0.719086974
PSN0047	-2.12836246	0.09159775	0.660245759
PSN0047	-2.190168172	0.093030183	0.830171013
PSN0047	-2.201425696	0.093869288	1
PSN0051	-0.712882582	0	0.852232502
PSN0051	-0.752327465	0	0.92624317
PSN0051	-0.916081238	0	0.984125782
PSN0051	-0.857161533	0	1
PSN0051	-0.72911887	0	0.149415976
PSN0051	-0.827617205	0	0.468317373
PSN0051	-0.746360963	0	0.886654447
PSN0051	-0.748490836	0	0.91581252
PSN0051	-1.029495297	0	3.74309E-07
PSN0051	-1.00926679	0	0.118015717
PSN0051	-0.762958005	0	0.984576859
PSN0051	-0.638793996	2.754618754	1
PSN0051	-0.857744932	0	0.871717641
PSN0051	-0.827522685	0	0.897403152
PSN0051	-0.784583917	0	0.899229088
PSN0051	-0.819710207	0	1
PSN0053	-0.745219947	0	0.905675427
PSN0053	-0.735642116	0	0.261753051
PSN0053	-0.552708617	7.283548795	0.830151036
PSN0053	-0.588111461	3.837815204	0.868261358
PSN0053	-0.418035589	19.58967122	1
PSN0053	-0.38904584	21.78914135	1
PSN0053	-0.572798652	4.046997093	0.238701611
PSN0053	-0.543073743	4.870550275	0.986460546
PSN0061	-0.748089832	0	0.933422769
PSN0061	-0.724999581	0	0.97773043
PSN0061	-0.665240717	0.054049436	0.935188048
PSN0061	-0.676192182	0	0.656715263
